year,type_of_school,classification,region,school,field,number_of_students
2023,University,Private,Chungcheongnam-do,Hoseo University ,Medicine field,0
2023,University,Private,Chungcheongnam-do,Hoseo University ,Students for language course,131
2023,University,Private,Chungcheongnam-do,Hoseo University ,Exchange students,10
2023,University,Private,Chungcheongnam-do,Hoseo University ,Visiting students,0
2023,University,Private,Chungcheongnam-do,Hoseo University ,Other trainees,0
2023,Industrial University,Private,Jeollabuk-do,Howon University ,Humanities and social science field,190
2023,Industrial University,Private,Jeollabuk-do,Howon University ,Natural science field,44
2023,Industrial University,Private,Jeollabuk-do,Howon University ,Engineering field,84
2023,Industrial University,Private,Jeollabuk-do,Howon University ,Arts and physical education field,47
2023,Industrial University,Private,Jeollabuk-do,Howon University ,Medicine field,0
2023,Industrial University,Private,Jeollabuk-do,Howon University ,Students for language course,552
2023,Industrial University,Private,Jeollabuk-do,Howon University ,Exchange students,0
2023,Industrial University,Private,Jeollabuk-do,Howon University ,Visiting students,0
2023,Industrial University,Private,Jeollabuk-do,Howon University ,Other trainees,0
2023,Cyber University (University),Private,Busan,Hwashin Cyber University ,Humanities and social science field,9
2023,Cyber University (University),Private,Busan,Hwashin Cyber University ,Natural science field,0
2023,Cyber University (University),Private,Busan,Hwashin Cyber University ,Engineering field,0
2023,Cyber University (University),Private,Busan,Hwashin Cyber University ,Arts and physical education field,0
2023,Cyber University (University),Private,Busan,Hwashin Cyber University ,Medicine field,0
2023,Cyber University (University),Private,Busan,Hwashin Cyber University ,Students for language course,0
2023,Cyber University (University),Private,Busan,Hwashin Cyber University ,Exchange students,0
2023,Cyber University (University),Private,Busan,Hwashin Cyber University ,Visiting students,0
2023,Cyber University (University),Private,Busan,Hwashin Cyber University ,Other trainees,0
2023,University,Private,Gyeonggi-do,Hyupsunguniversity ,Humanities and social science field,29
2023,University,Private,Gyeonggi-do,Hyupsunguniversity ,Natural science field,0
2023,University,Private,Gyeonggi-do,Hyupsunguniversity ,Engineering field,0
2023,University,Private,Gyeonggi-do,Hyupsunguniversity ,Arts and physical education field,0
2023,University,Private,Gyeonggi-do,Hyupsunguniversity ,Medicine field,0
2023,University,Private,Gyeonggi-do,Hyupsunguniversity ,Students for language course,0
2023,University,Private,Gyeonggi-do,Hyupsunguniversity ,Exchange students,0
2023,University,Private,Gyeonggi-do,Hyupsunguniversity ,Visiting students,0
2023,University,Private,Gyeonggi-do,Hyupsunguniversity ,Other trainees,0
2023,University,Private,Incheon,Incheon Catholic University ,Humanities and social science field,4
2023,University,Private,Incheon,Incheon Catholic University ,Natural science field,0
2023,University,Private,Incheon,Incheon Catholic University ,Engineering field,0
2023,University,Private,Incheon,Incheon Catholic University ,Arts and physical education field,0
2023,University,Private,Incheon,Incheon Catholic University ,Medicine field,0
2023,University,Private,Incheon,Incheon Catholic University ,Students for language course,0
2023,University,Private,Incheon,Incheon Catholic University ,Exchange students,0
2023,University,Private,Incheon,Incheon Catholic University ,Visiting students,0
2023,University,Private,Incheon,Incheon Catholic University ,Other trainees,0
2023,University,National university corporation,Incheon,Incheon National University ,Humanities and social science field,185
2023,University,National university corporation,Incheon,Incheon National University ,Natural science field,8
2023,University,National university corporation,Incheon,Incheon National University ,Engineering field,19
2023,University,National university corporation,Incheon,Incheon National University ,Arts and physical education field,10
2023,University,National university corporation,Incheon,Incheon National University ,Medicine field,0
2023,University,National university corporation,Incheon,Incheon National University ,Students for language course,67
2023,University,National university corporation,Incheon,Incheon National University ,Exchange students,116
2023,University,National university corporation,Incheon,Incheon National University ,Visiting students,0
2023,University,National university corporation,Incheon,Incheon National University ,Other trainees,0
2023,University,Private,Incheon,Inha University ,Humanities and social science field,880
2023,University,Private,Incheon,Inha University ,Natural science field,26
2023,University,Private,Incheon,Inha University ,Engineering field,302
2023,University,Private,Incheon,Inha University ,Arts and physical education field,10
2023,University,Private,Incheon,Inha University ,Medicine field,1
2023,University,Private,Incheon,Inha University ,Students for language course,402
2023,University,Private,Incheon,Inha University ,Exchange students,265
2023,University,Private,Incheon,Inha University ,Visiting students,0
2023,University,Private,Incheon,Inha University ,Other trainees,0
2023,University,Private,Gyeongsangnam-do,Inje University ,Humanities and social science field,138
2023,University,Private,Gyeongsangnam-do,Inje University ,Natural science field,6
2023,University,Private,Gyeongsangnam-do,Inje University ,Engineering field,21
2023,University,Private,Gyeongsangnam-do,Inje University ,Arts and physical education field,0
2023,University,Private,Gyeongsangnam-do,Inje University ,Medicine field,0
2023,University,Private,Gyeongsangnam-do,Inje University ,Students for language course,311
2023,University,Private,Gyeongsangnam-do,Inje University ,Exchange students,13
2023,University,Private,Gyeongsangnam-do,Inje University ,Visiting students,0
2023,University,Private,Gyeongsangnam-do,Inje University ,Other trainees,0
2023,University,National,Jeju,Jeju National University ,Humanities and social science field,108
2023,University,National,Jeju,Jeju National University ,Natural science field,48
2023,University,National,Jeju,Jeju National University ,Engineering field,25
2023,University,National,Jeju,Jeju National University ,Arts and physical education field,8
2023,University,National,Jeju,Jeju National University ,Medicine field,3
2023,University,National,Jeju,Jeju National University ,Students for language course,124
2023,University,National,Jeju,Jeju National University ,Exchange students,22
2023,University,National,Jeju,Jeju National University ,Visiting students,0
2023,University,National,Jeju,Jeju National University ,Other trainees,0
2023,University,Private,Jeju,Jejuinternationaluniversity ,Humanities and social science field,16
2023,University,Private,Jeju,Jejuinternationaluniversity ,Natural science field,0
2023,University,Private,Jeju,Jejuinternationaluniversity ,Engineering field,1
2023,University,Private,Jeju,Jejuinternationaluniversity ,Arts and physical education field,7
2023,University,Private,Jeju,Jejuinternationaluniversity ,Medicine field,0
2023,University,Private,Jeju,Jejuinternationaluniversity ,Students for language course,104
2023,University,Private,Jeju,Jejuinternationaluniversity ,Exchange students,0
2023,University,Private,Jeju,Jejuinternationaluniversity ,Visiting students,0
2023,University,Private,Jeju,Jejuinternationaluniversity ,Other trainees,0
2023,University,National,Jeollabuk-do,Jeonbuk National University ,Humanities and social science field,424
2023,University,National,Jeollabuk-do,Jeonbuk National University ,Natural science field,41
2023,University,National,Jeollabuk-do,Jeonbuk National University ,Engineering field,155
2023,University,National,Jeollabuk-do,Jeonbuk National University ,Arts and physical education field,23
2023,University,National,Jeollabuk-do,Jeonbuk National University ,Medicine field,0
2023,University,National,Jeollabuk-do,Jeonbuk National University ,Students for language course,177
2023,University,National,Jeollabuk-do,Jeonbuk National University ,Exchange students,186
2023,University,National,Jeollabuk-do,Jeonbuk National University ,Visiting students,0
2023,University,National,Jeollabuk-do,Jeonbuk National University ,Other trainees,0
2023,College of Education,National,Jeollabuk-do,Jeonju National University Of Education ,Humanities and social science field,0
2023,College of Education,National,Jeollabuk-do,Jeonju National University Of Education ,Natural science field,1
2023,College of Education,National,Jeollabuk-do,Jeonju National University Of Education ,Engineering field,0
